CustomerID,TotalRevenue,TotalOrders,TotalItems,FirstPurchase,LastPurchase,Country,CLV,AOV,PurchaseFrequency,DaysSinceLastPurchase,CustomerTenure,Is_VIP,Fraud_Risk,OutlierLabel,Cluster,Segment,PCA1,PCA2,Churn,ChurnProbability
14740,186.1,3,66,2011-03-01 08:35:00,2011-05-26 18:17:00,United Kingdom,186.1,62.03,3,196,283,False,False,Normal,1,Lost/Inactive,-0.12714910846375838,1.1400337943020031,1,0.8404
14741,204.9,5,113,2010-12-02 08:43:00,2011-11-28 08:48:00,United Kingdom,204.9,40.98,5,11,372,False,False,Normal,2,Potential Loyalists,0.5810026999921395,0.2803869408770346,0,0.186
14744,305.0,3,201,2011-01-24 09:28:00,2011-11-23 12:51:00,United Kingdom,305.0,101.67,3,15,319,False,False,Normal,2,Potential Loyalists,0.4778833195070081,-0.0001483349188945243,0,0.0285
14745,128.04,3,182,2011-06-08 08:26:00,2011-08-19 10:05:00,United Kingdom,128.04,42.68,3,112,184,False,False,Normal,0,At-Risk Customers,-0.3108861250607452,-0.03470798649491171,1,0.7613
14747,51.6,1,8,2011-04-04 14:09:00,2011-04-04 14:09:00,United Kingdom,51.6,51.6,1,248,248,False,False,Normal,1,Lost/Inactive,-0.6161751162884652,1.3430277284803196,1,0.9999
14748,233.98,5,294,2010-12-06 10:19:00,2011-11-10 18:33:00,United Kingdom,233.98,46.8,5,28,368,False,False,Normal,2,Potential Loyalists,0.5735960894189898,0.3797658164034887,0,0.0363
14752,208.79999999999998,1,144,2011-10-27 11:55:00,2011-10-27 11:55:00,United Kingdom,208.8,208.8,1,43,43,False,False,Normal,0,At-Risk Customers,-0.19750650578032905,-1.3777954539774777,0,0.0032
14753,20.8,1,10,2011-09-13 14:50:00,2011-09-13 14:50:00,United Kingdom,20.8,20.8,1,86,86,False,False,Normal,0,At-Risk Customers,-0.8334164151525866,-0.7629671707104808,0,0.0021
14754,111.84,2,92,2011-02-17 12:21:00,2011-10-26 12:01:00,United Kingdom,111.84,55.92,2,44,295,False,False,Normal,2,Potential Loyalists,0.02046781414462518,0.10193638280595563,0,0.6229
14755,709.85,11,380,2011-01-09 14:02:00,2011-11-30 11:24:00,United Kingdom,709.85,64.53,11,9,333,False,False,Normal,2,Potential Loyalists,1.4413682807041774,-0.020929040233636217,0,0.0008
14756,94.78,1,36,2011-11-24 18:13:00,2011-11-24 18:13:00,United Kingdom,94.78,94.78,1,14,14,False,False,Normal,0,At-Risk Customers,-0.6200170172684807,-1.7239146401877283,0,0.0024
14757,17.0,1,4,2011-09-25 14:36:00,2011-09-25 14:36:00,United Kingdom,17.0,17.0,1,74,74,False,False,Normal,0,At-Risk Customers,-0.8548770461130979,-0.9185346368663045,0,0.001
14758,108.64999999999999,3,27,2011-03-25 12:10:00,2011-05-18 12:07:00,United Kingdom,108.65,36.22,3,205,259,False,False,Normal,1,Lost/Inactive,-0.32369387257758736,1.079112688855269,1,0.8021
14759,199.13,3,65,2011-04-21 10:55:00,2011-12-05 12:03:00,United Kingdom,199.13,66.38,3,4,232,False,False,Normal,2,Potential Loyalists,0.11652321018729242,-0.5638016466928091,0,0.13
14761,35.1,2,18,2011-01-09 12:03:00,2011-10-12 12:10:00,United Kingdom,35.1,17.55,2,58,334,False,False,Normal,2,Potential Loyalists,-0.06496699515719362,0.4400323480706589,0,0.1715
14762,73.5,1,61,2011-03-21 08:20:00,2011-03-21 08:20:00,United Kingdom,73.5,73.5,1,263,263,False,False,Normal,1,Lost/Inactive,-0.5287159467286712,1.532606333399727,1,0.9995
14764,19.799999999999997,1,12,2011-10-24 11:54:00,2011-10-24 11:54:00,United Kingdom,19.8,19.8,1,46,46,False,False,Normal,0,At-Risk Customers,-0.8637046538242533,-1.2848456142063371,0,0.0029
14765,33.6,2,8,2011-06-16 19:49:00,2011-11-10 19:53:00,United Kingdom,33.6,16.8,2,28,175,False,False,Normal,0,At-Risk Customers,-0.40999734773951896,-0.6870974331131764,0,0.5047
14766,297.78,5,148,2011-03-28 13:28:00,2011-12-01 16:05:00,United Kingdom,297.78,59.56,5,7,255,False,False,Normal,2,Potential Loyalists,0.4037282517225038,-0.42516202471998893,0,0.0071
14768,15.0,1,4,2011-08-04 13:25:00,2011-08-04 13:25:00,United Kingdom,15.0,15.0,1,126,126,False,False,Normal,0,At-Risk Customers,-0.8271694003784275,-0.23915351153692582,1,0.9996
14769,1145.33,7,758,2011-01-19 10:56:00,2011-12-07 10:24:00,United Kingdom,1145.33,163.62,7,2,324,True,False,VIP,2,Potential Loyalists,1.570255054870999,-0.14495944836088123,0,0.0232
14770,64.04,2,40,2011-01-20 15:00:00,2011-04-21 14:21:00,United Kingdom,64.04,32.02,2,231,322,False,False,Normal,1,Lost/Inactive,-0.35161581048414914,1.6384240723470669,1,0.6448
14772,15.0,1,12,2011-08-19 15:04:00,2011-08-19 15:04:00,United Kingdom,15.0,15.0,1,111,111,False,False,Normal,0,At-Risk Customers,-0.8372016870918371,-0.43496464930068623,1,0.9987
14775,160.5,3,150,2010-12-02 16:38:00,2011-10-12 15:27:00,United Kingdom,160.5,53.5,3,57,371,False,False,Normal,2,Potential Loyalists,0.3065842558768014,0.6234629315971874,0,0.0792
14776,399.72,7,538,2011-01-31 13:17:00,2011-10-19 15:33:00,United Kingdom,399.72,57.1,7,50,311,False,False,Normal,2,Potential Loyalists,0.7150333963170169,0.19452608285184686,0,0.0011
14778,123.35,2,49,2011-02-04 11:43:00,2011-08-04 15:23:00,United Kingdom,123.35,61.68,2,126,308,False,False,Normal,2,Potential Loyalists,-0.07327464759247368,0.7769127277087892,1,0.8735
14779,36.7,1,8,2011-01-20 12:04:00,2011-01-20 12:04:00,United Kingdom,36.7,36.7,1,323,323,False,False,Normal,1,Lost/Inactive,-0.6186922468497797,2.326323816357608,1,0.9999
14780,22.5,1,6,2011-09-21 15:15:00,2011-09-21 15:15:00,United Kingdom,22.5,22.5,1,78,78,False,False,Normal,0,At-Risk Customers,-0.8327566620920281,-0.8678835814372443,0,0.0012
14782,15.0,1,4,2011-01-24 11:12:00,2011-01-24 11:12:00,United Kingdom,15.0,15.0,1,319,319,False,False,Normal,1,Lost/Inactive,-0.6980873113325585,2.2802831276901245,1,0.9994
14784,31.92,1,36,2011-11-13 13:30:00,2011-11-13 13:30:00,United Kingdom,31.92,31.92,1,25,25,False,False,Normal,0,At-Risk Customers,-0.834899909099822,-1.5624304444305588,0,0.0007
14785,30.0,1,24,2011-11-24 13:40:00,2011-11-24 13:40:00,United Kingdom,30.0,30.0,1,14,14,False,False,Normal,0,At-Risk Customers,-0.8490450296332656,-1.7054788649522405,0,0.0014
14788,49.8,1,36,2011-12-02 17:06:00,2011-12-02 17:06:00,United Kingdom,49.8,49.8,1,6,6,False,False,Normal,0,At-Risk Customers,-0.7843931953161063,-1.8155463644681724,0,0.0003
14789,28.44,1,36,2011-11-11 08:59:00,2011-11-11 08:59:00,United Kingdom,28.44,28.44,1,28,28,False,False,Normal,0,At-Risk Customers,-0.8451969016340998,-1.5222778417956901,0,0.001
14790,81.58,4,78,2011-03-31 11:49:00,2011-11-23 09:28:00,United Kingdom,81.58,20.4,4,16,253,False,False,Normal,2,Potential Loyalists,0.04441598473803688,-0.3450719114128236,0,0.1055
14793,8.2,1,10,2011-11-18 14:50:00,2011-11-18 14:50:00,United Kingdom,8.2,8.2,1,20,20,False,False,Normal,0,At-Risk Customers,-0.9221054503840289,-1.6209503360564672,0,0.0015
14794,200.01,5,84,2011-01-09 16:11:00,2011-11-30 09:00:00,United Kingdom,200.01,40.0,5,9,333,False,False,Normal,2,Potential Loyalists,0.4816808612069379,0.04371323533342282,0,0.094
14796,1101.41,17,767,2010-12-08 10:40:00,2011-12-08 15:31:00,United Kingdom,1101.41,64.79,17,0,366,True,False,VIP,2,Potential Loyalists,2.3612956894879247,0.04788297783256416,0,0.0012
14799,35.48,1,6,2011-10-19 16:16:00,2011-10-19 16:16:00,United Kingdom,35.48,35.48,1,50,50,False,False,Normal,0,At-Risk Customers,-0.8055931434389738,-1.237091690483008,0,0.0002
14800,665.15,9,499,2010-12-05 11:10:00,2011-10-23 12:46:00,United Kingdom,665.15,73.91,9,47,369,False,False,Normal,2,Potential Loyalists,1.2643794724271866,0.47513178517296706,0,0.0022
14801,31.39,1,32,2011-10-09 15:24:00,2011-10-09 15:24:00,United Kingdom,31.39,31.39,1,60,60,False,False,Normal,0,At-Risk Customers,-0.813365041376231,-1.1053869566618069,0,0.0006
14803,175.98,2,99,2011-02-20 13:21:00,2011-06-30 13:58:00,United Kingdom,175.98,87.99,2,161,291,False,False,Normal,1,Lost/Inactive,-0.07183830643845256,0.9284779571932256,1,0.8932
14804,82.0,1,24,2011-12-01 11:20:00,2011-12-01 11:20:00,United Kingdom,82.0,82.0,1,8,8,False,False,Normal,0,At-Risk Customers,-0.6692132909847484,-1.7986020281813224,0,0.0009
14805,76.55,3,17,2011-01-30 10:43:00,2011-11-24 16:20:00,United Kingdom,76.55,25.52,3,14,313,False,False,Normal,2,Potential Loyalists,0.1100752642065514,-0.012782240355273762,0,0.1234
14806,29.95,1,51,2011-09-25 15:32:00,2011-09-25 15:32:00,United Kingdom,29.95,29.95,1,74,74,False,False,Normal,0,At-Risk Customers,-0.8090926564847564,-0.9222200843701571,0,0.0009
14808,275.33,7,361,2011-06-20 12:53:00,2011-10-31 12:21:00,United Kingdom,275.33,39.33,7,39,171,False,False,Normal,0,At-Risk Customers,0.26314648342647623,-0.6746814194537691,0,0.0221
14810,289.4,10,145,2010-12-05 12:08:00,2011-10-30 11:19:00,United Kingdom,289.4,28.94,10,40,369,False,False,Normal,2,Potential Loyalists,1.0327347558201225,0.4465065908168022,0,0.0095
14813,8.0,1,5,2010-12-05 11:54:00,2010-12-05 11:54:00,United Kingdom,8.0,8.0,1,369,369,False,False,Normal,1,Lost/Inactive,-0.6893946743392159,2.9349790540218583,1,0.9994
14815,72.42,2,62,2011-10-03 11:36:00,2011-11-03 11:36:00,United Kingdom,72.42,36.21,2,36,67,False,False,Normal,0,At-Risk Customers,-0.6145892991295486,-1.2507254930009593,0,1e-04
14816,125.0,1,1,2011-05-26 13:16:00,2011-05-26 13:16:00,United Kingdom,125.0,125.0,1,196,196,False,False,Normal,1,Lost/Inactive,-0.3914499110993066,0.6433268385351054,1,0.9995
14817,191.55,2,89,2011-03-07 13:51:00,2011-05-23 13:35:00,United Kingdom,191.55,95.78,2,199,276,False,False,Normal,1,Lost/Inactive,-0.1467682507449334,1.1196570424750794,1,0.8365
14818,156.7,3,86,2011-03-31 12:28:00,2011-09-27 11:01:00,United Kingdom,156.7,52.23,3,73,253,False,False,Normal,2,Potential Loyalists,-0.022993888356031347,0.06853584849292829,0,0.053
14820,63.6,2,30,2011-09-25 13:24:00,2011-11-06 10:49:00,United Kingdom,63.6,31.8,2,33,74,False,False,Normal,0,At-Risk Customers,-0.6097081140771508,-1.2313868675916992,0,0.0002
14823,25.8,3,8,2011-05-29 12:48:00,2011-06-12 13:12:00,United Kingdom,25.8,8.6,3,179,194,False,False,Normal,1,Lost/Inactive,-0.5670321997633846,0.5277640747457504,1,0.9439
14824,147.81,2,93,2011-09-09 14:12:00,2011-11-06 15:08:00,United Kingdom,147.81,73.9,2,32,90,False,False,Normal,0,At-Risk Customers,-0.3954907775590773,-1.161471103393519,0,0.0005
14825,303.22,8,132,2011-02-15 15:04:00,2011-12-06 11:38:00,United Kingdom,303.22,37.9,8,3,296,False,False,Normal,2,Potential Loyalists,0.7523233107253696,-0.23310117807174205,0,0.0004
14828,401.90000000000003,2,370,2011-01-07 09:50:00,2011-05-27 10:16:00,United Kingdom,401.9,200.95,2,196,336,False,False,Normal,1,Lost/Inactive,0.43925815963173487,1.4048692961302716,1,0.6766
14829,118.92,4,88,2010-12-02 16:12:00,2011-11-10 16:16:00,United Kingdom,118.92,29.73,4,28,371,False,False,Normal,2,Potential Loyalists,0.36564226765282243,0.41216069766398394,0,0.0621
14830,24.720000000000002,1,13,2011-10-17 14:29:00,2011-10-17 14:29:00,United Kingdom,24.72,24.72,1,52,52,False,False,Normal,0,At-Risk Customers,-0.8422972065542224,-1.207921344561756,0,0.0016
14834,98.16,2,62,2011-09-29 10:49:00,2011-10-12 13:30:00,United Kingdom,98.16,49.08,2,57,71,False,False,Normal,0,At-Risk Customers,-0.590242872275953,-1.0778268034601237,0,0.0003
14837,252.0,4,154,2011-05-22 12:49:00,2011-09-11 10:58:00,United Kingdom,252.0,63.0,4,89,201,False,False,Normal,0,At-Risk Customers,0.0036424672518147005,-0.12328885189649905,0,0.0161
14841,422.16,6,188,2010-12-16 10:28:00,2011-10-17 15:03:00,United Kingdom,422.16,70.36,6,52,358,False,False,Normal,2,Potential Loyalists,0.7805702794819925,0.47883305765255824,0,0.0622
14842,365.86,3,140,2011-06-01 08:38:00,2011-10-27 12:37:00,United Kingdom,365.86,121.95,3,43,191,False,False,Normal,0,At-Risk Customers,0.20180751957046816,-0.5320941242005118,0,0.0026
14844,373.96000000000004,4,162,2011-04-12 13:10:00,2011-10-07 10:41:00,United Kingdom,373.96,93.49,4,63,240,False,False,Normal,2,Potential Loyalists,0.30755646971869466,-0.10500592966933849,0,0.0271
14847,19.799999999999997,1,12,2011-07-14 10:52:00,2011-07-14 10:52:00,United Kingdom,19.8,19.8,1,148,148,False,False,Normal,0,At-Risk Customers,-0.7954851041730687,0.04667012258723348,1,0.9985
14849,899.21,17,665,2010-12-01 12:22:00,2011-11-18 10:58:00,United Kingdom,899.21,52.89,17,21,373,True,False,VIP,2,Potential Loyalists,2.1915811584991123,0.2546349314751548,0,0.0021
14850,13.049999999999999,1,9,2011-02-01 11:21:00,2011-02-01 11:21:00,United Kingdom,13.05,13.05,1,311,311,False,False,Normal,1,Lost/Inactive,-0.7103320387463974,2.1764054724374193,1,0.9991
14851,88.68,2,52,2011-03-28 14:59:00,2011-11-16 14:20:00,United Kingdom,88.68,44.34,2,22,255,False,False,Normal,2,Potential Loyalists,-0.08659844354335662,-0.28406897025516503,0,0.2578
14852,406.1,6,240,2011-04-01 13:22:00,2011-10-12 13:20:00,United Kingdom,406.1,67.68,6,57,251,False,False,Normal,2,Potential Loyalists,0.48746009096855486,-0.09329203644860108,0,0.0067
14854,399.88,6,244,2011-03-10 12:22:00,2011-09-22 17:00:00,United Kingdom,399.88,66.65,6,77,274,False,False,Normal,2,Potential Loyalists,0.5017693720788691,0.18544084778986378,0,0.0127
14855,52.8,1,8,2011-07-28 12:06:00,2011-07-28 12:06:00,United Kingdom,52.8,52.8,1,134,134,False,False,Normal,0,At-Risk Customers,-0.6881779263872878,-0.14547842717326467,1,0.9999
14856,169.68,2,108,2011-10-14 09:35:00,2011-11-03 14:47:00,United Kingdom,169.68,84.84,2,35,56,False,False,Normal,0,At-Risk Customers,-0.44100081014193393,-1.3369747721985594,0,0.0005
14857,86.15,1,29,2011-07-14 15:03:00,2011-07-14 15:03:00,United Kingdom,86.15,86.15,1,147,147,False,False,Normal,0,At-Risk Customers,-0.5615752165814688,0.014733464351712515,1,0.9995
14859,79.1,3,38,2011-05-19 14:42:00,2011-11-27 11:15:00,United Kingdom,79.1,26.37,3,12,203,False,False,Normal,0,At-Risk Customers,-0.15679574932693782,-0.6551957815880959,0,0.0585
14861,23.700000000000003,1,30,2011-10-18 12:54:00,2011-10-18 12:54:00,United Kingdom,23.7,23.7,1,51,51,False,False,Normal,0,At-Risk Customers,-0.8465722092530757,-1.2206851380610189,0,0.0011
14862,97.0,2,88,2011-07-14 11:20:00,2011-11-14 10:01:00,United Kingdom,97.0,48.5,2,25,148,False,False,Normal,0,At-Risk Customers,-0.3420335413420837,-0.8736785757693912,0,0.034
14863,79.67999999999999,1,24,2011-11-10 15:04:00,2011-11-10 15:04:00,United Kingdom,79.68,79.68,1,28,28,False,False,Normal,0,At-Risk Customers,-0.6640392086181754,-1.536860261108231,0,0.0011
14866,1200.89,6,640,2011-07-21 14:14:00,2011-11-24 10:14:00,United Kingdom,1200.89,200.15,6,15,140,True,False,VIP,0,At-Risk Customers,1.127082910456626,-1.104406823106077,0,0.0265
14867,181.72,3,100,2011-01-07 16:34:00,2011-06-07 11:39:00,United Kingdom,181.72,60.57,3,185,335,False,False,Normal,1,Lost/Inactive,0.015897818392173548,1.3563168315573777,1,0.8863
14868,323.5,6,174,2011-04-20 13:36:00,2011-12-06 14:49:00,United Kingdom,323.5,53.92,6,2,232,False,False,Normal,2,Potential Loyalists,0.45324017012693085,-0.5987383942139388,0,0.0273
14869,64.15,2,45,2011-08-28 16:09:00,2011-12-01 12:36:00,United Kingdom,64.15,32.08,2,8,102,False,False,Normal,0,At-Risk Customers,-0.49303640177426017,-1.2555436817024215,0,0.0063
14871,84.75,4,25,2010-12-14 12:18:00,2011-12-06 13:42:00,United Kingdom,84.75,21.19,4,2,360,False,False,Normal,2,Potential Loyalists,0.341111719395476,0.16196105622603865,0,0.2774
14873,47.15,1,13,2011-05-13 13:52:00,2011-05-13 13:52:00,United Kingdom,47.15,47.15,1,209,209,False,False,Normal,1,Lost/Inactive,-0.657991921499787,0.835185198201272,1,0.9993
14875,114.74,2,54,2011-03-22 11:53:00,2011-08-24 12:20:00,United Kingdom,114.74,57.37,2,107,262,False,False,Normal,2,Potential Loyalists,-0.1710053400135817,0.3763214318166882,1,0.7197
14878,159.23000000000002,6,87,2010-12-16 12:11:00,2011-11-03 14:47:00,United Kingdom,159.23,26.54,6,35,358,False,False,Normal,2,Potential Loyalists,0.5337808560207499,0.3767985546199093,0,0.0712
14880,134.36,3,86,2011-02-24 12:27:00,2011-09-23 13:42:00,United Kingdom,134.36,44.79,3,76,288,False,False,Normal,2,Potential Loyalists,0.024199660076836407,0.2930396132804018,0,0.0292
14881,76.0,1,112,2011-11-20 11:06:00,2011-11-20 11:06:00,United Kingdom,76.0,76.0,1,19,19,False,False,Normal,0,At-Risk Customers,-0.6830691253436959,-1.6532996505762034,0,0.0007
14882,78.4,1,32,2011-11-06 10:15:00,2011-11-06 10:15:00,United Kingdom,78.4,78.4,1,33,33,False,False,Normal,0,At-Risk Customers,-0.6652205198983345,-1.4712256059613715,0,0.0006
14883,61.099999999999994,4,84,2011-05-12 09:49:00,2011-10-31 11:33:00,United Kingdom,61.1,15.27,4,39,211,False,False,Normal,2,Potential Loyalists,-0.12914348443893575,-0.4133659977432605,0,0.0132
14885,232.79999999999998,1,112,2011-07-31 12:05:00,2011-07-31 12:05:00,United Kingdom,232.8,232.8,1,131,131,False,False,Normal,0,At-Risk Customers,-0.05379904526653539,-0.23586695207686292,1,0.9978
14887,358.0,1,200,2011-09-21 15:32:00,2011-09-21 15:32:00,United Kingdom,358.0,358.0,1,78,78,False,False,Normal,0,At-Risk Customers,0.35339489932176193,-0.9633637078884049,0,0.0005
14888,39.0,1,20,2011-05-16 14:58:00,2011-05-16 14:58:00,United Kingdom,39.0,39.0,1,206,206,False,False,Normal,1,Lost/Inactive,-0.6888124927784522,0.79834238355635,1,0.9993
14889,25.800000000000004,1,30,2011-01-07 15:19:00,2011-01-07 15:19:00,United Kingdom,25.8,25.8,1,335,335,False,False,Normal,1,Lost/Inactive,-0.6492030851971157,2.4860747634637512,1,0.9998
14891,66.72,1,83,2011-06-05 10:58:00,2011-06-05 10:58:00,United Kingdom,66.72,66.72,1,187,187,False,False,Normal,1,Lost/Inactive,-0.6035167138254021,0.5424260925968898,1,0.9994
14893,94.80000000000001,2,62,2011-11-28 10:49:00,2011-11-30 12:31:00,United Kingdom,94.8,47.4,2,9,11,False,False,Normal,0,At-Risk Customers,-0.6591717992323378,-1.7723066652606085,0,0.0003
14894,15.0,1,12,2011-09-15 13:51:00,2011-09-15 13:51:00,United Kingdom,15.0,15.0,1,84,84,False,False,Normal,0,At-Risk Customers,-0.8552598031759742,-0.7874246972754548,0,0.0015
14895,1135.57,13,682,2011-02-22 13:08:00,2011-12-02 09:23:00,United Kingdom,1135.57,87.35,13,7,289,True,False,VIP,2,Potential Loyalists,1.8421628030855148,-0.32380509844264,0,0.0011
14896,40.970000000000006,2,25,2010-12-09 12:24:00,2011-05-19 10:20:00,United Kingdom,40.97,20.49,2,204,365,False,False,Normal,1,Lost/Inactive,-0.24224072650662645,1.6890437707989916,1,0.9121
14897,246.56,2,92,2011-10-18 09:54:00,2011-12-02 10:32:00,United Kingdom,246.56,123.28,2,7,52,False,False,Normal,0,At-Risk Customers,-0.242373114737266,-1.5783775733219765,0,0.0002
14898,78.72,4,44,2011-02-10 12:21:00,2011-11-16 14:54:00,United Kingdom,78.72,19.68,4,22,302,False,False,Normal,2,Potential Loyalists,0.15198068723667588,-0.02118820692430457,0,0.0656
14901,103.43,6,36,2010-12-02 11:20:00,2011-11-28 17:09:00,United Kingdom,103.43,17.24,6,10,372,False,False,Normal,2,Potential Loyalists,0.5554117840630769,0.2777499684897616,0,0.0195
14902,43.06,1,34,2011-11-14 10:34:00,2011-11-14 10:34:00,United Kingdom,43.06,43.06,1,25,25,False,False,Normal,0,At-Risk Customers,-0.7955147275971406,-1.5656007830554943,0,0.0004
14903,287.25,5,166,2011-03-06 11:50:00,2011-11-18 16:07:00,United Kingdom,287.25,57.45,5,20,278,False,False,Normal,2,Potential Loyalists,0.4251926259018454,-0.1974214249838063,0,0.0178
14904,106.3,2,174,2011-11-14 09:13:00,2011-12-07 12:55:00,United Kingdom,106.3,53.15,2,1,25,False,False,Normal,0,At-Risk Customers,-0.58607121741433,-1.7531721106610625,0,0.0005
14905,102.39999999999999,1,42,2011-07-05 12:41:00,2011-07-05 12:41:00,United Kingdom,102.4,102.4,1,157,157,False,False,Normal,0,At-Risk Customers,-0.49743557127235805,0.14064962657226807,1,0.9982
14907,302.2,7,138,2010-12-07 10:14:00,2011-12-06 14:14:00,United Kingdom,302.2,43.17,7,2,367,False,False,Normal,2,Potential Loyalists,0.8463000714712312,0.16905112340444958,0,0.0006
14910,14.75,1,5,2011-10-16 11:06:00,2011-10-16 11:06:00,United Kingdom,14.75,14.75,1,54,54,False,False,Normal,0,At-Risk Customers,-0.8762082451284369,-1.1789758251677662,0,0.0012
14911,19945.89,171,10510,2010-12-01 14:05:00,2011-12-08 15:54:00,EIRE,19945.89,116.64,171,0,372,True,False,VIP,3,High-Value Loyalists,28.520136832277966,-1.7149340991984832,0,0.0037
14912,153.66000000000003,2,170,2011-04-07 11:06:00,2011-11-23 09:20:00,Italy,153.66,76.83,2,16,246,False,False,Normal,2,Potential Loyalists,0.03499635792063334,-0.3903005066323354,0,0.2244
14913,91.44,3,202,2011-03-11 09:07:00,2011-11-04 08:29:00,United Kingdom,91.44,30.48,3,35,273,False,False,Normal,2,Potential Loyalists,-0.004986285953960684,-0.0884479552321199,0,0.0371
14915,82.98,2,22,2011-03-07 09:39:00,2011-09-09 13:34:00,United Kingdom,82.98,41.49,2,90,277,False,False,Normal,2,Potential Loyalists,-0.16757733015230716,0.34219238000411567,0,0.2761
14916,286.24,4,256,2011-01-19 15:30:00,2011-09-30 09:20:00,United Kingdom,286.24,71.56,4,70,323,False,False,Normal,2,Potential Loyalists,0.38744140255683746,0.4292216252714038,0,0.0307
14918,117.9,1,34,2011-08-16 11:50:00,2011-08-16 11:50:00,United Kingdom,117.9,117.9,1,115,115,False,False,Normal,0,At-Risk Customers,-0.47072612547999776,-0.4120327125492505,1,0.9988
14920,104.1,2,41,2011-05-11 10:31:00,2011-05-11 10:32:00,United Kingdom,104.1,52.05,2,212,212,False,False,Normal,1,Lost/Inactive,-0.5093436297603805,0.8647184517011812,1,0.1123
14921,34.98,2,54,2011-05-22 12:51:00,2011-11-09 13:17:00,United Kingdom,34.98,17.49,2,29,200,False,False,Normal,0,At-Risk Customers,-0.3466148270421324,-0.5373876716694133,0,0.1396
14923,141.54000000000002,1,118,2011-10-20 11:51:00,2011-10-20 11:51:00,United Kingdom,141.54,141.54,1,50,50,False,False,Normal,0,At-Risk Customers,-0.4306207601199079,-1.26727536324429,0,0.0008
14924,125.0,1,1,2011-04-08 09:25:00,2011-04-08 09:25:00,United Kingdom,125.0,125.0,1,245,245,False,False,Normal,1,Lost/Inactive,-0.35867777450216887,1.2829765552300558,1,0.9999
14929,54.900000000000006,1,30,2011-11-07 17:21:00,2011-11-07 17:21:00,United Kingdom,54.9,54.9,1,31,31,False,False,Normal,0,At-Risk Customers,-0.749641799537293,-1.4906458799535125,0,0.0003
14930,265.54,3,145,2011-03-10 14:42:00,2011-08-23 10:31:00,Channel Islands,265.54,88.51,3,108,273,False,False,Normal,2,Potential Loyalists,0.1319566096996991,0.4260885789630493,1,0.5134
14931,56.65,3,27,2011-04-13 09:32:00,2011-11-17 09:25:00,Channel Islands,56.65,18.88,3,22,240,False,False,Normal,2,Potential Loyalists,-0.11760738929218548,-0.3678140964571806,0,0.2024
14932,31.8,1,4,2010-12-09 11:48:00,2010-12-09 11:48:00,Channel Islands,31.8,31.8,1,365,365,False,False,Normal,1,Lost/Inactive,-0.6079256671548487,2.8759894957462437,1,0.9996
14934,169.48,2,147,2011-03-02 11:48:00,2011-09-19 10:10:00,Channel Islands,169.48,84.74,2,81,282,False,False,Normal,2,Potential Loyalists,0.0385088654079429,0.29018324668462664,0,0.3327
14935,519.0,1,156,2011-02-15 14:44:00,2011-02-15 14:44:00,Channel Islands,519.0,519.0,1,296,296,False,False,Normal,1,Lost/Inactive,1.06840879673783,1.8366057505366555,1,0.9996
14936,1173.51,7,635,2011-03-09 11:53:00,2011-11-06 10:29:00,Channel Islands,1173.51,167.64,7,33,275,True,False,VIP,2,Potential Loyalists,1.419130353052019,-0.19886308002465222,0,0.1884
14937,440.4,2,108,2011-08-01 14:16:00,2011-10-14 12:29:00,Channel Islands,440.4,220.2,2,56,129,False,False,Normal,0,At-Risk Customers,0.25729514989439894,-0.8112353344082945,0,0.0297
14944,558.94,10,282,2011-02-16 12:47:00,2011-11-10 09:09:00,United Kingdom,558.94,55.89,10,29,296,False,False,Normal,2,Potential Loyalists,1.102037063385123,-0.06995155413101099,0,0.0004
14947,48.45,1,23,2011-08-01 09:31:00,2011-08-01 09:31:00,United Kingdom,48.45,48.45,1,130,130,False,False,Normal,0,At-Risk Customers,-0.7062325151903968,-0.19645676172428864,1,0.9996
14948,68.18,3,46,2011-05-04 14:52:00,2011-11-16 17:16:00,United Kingdom,68.18,22.73,3,22,218,False,False,Normal,2,Potential Loyalists,-0.1545840871418555,-0.4947540785726679,0,0.6672
14950,100.9,1,30,2011-11-20 13:48:00,2011-11-20 13:48:00,United Kingdom,100.9,100.9,1,18,18,False,False,Normal,0,At-Risk Customers,-0.5957046393038147,-1.6734400308939879,0,0.0018
14951,43.92,1,72,2011-09-21 15:15:00,2011-09-21 15:15:00,United Kingdom,43.92,43.92,1,78,78,False,False,Normal,0,At-Risk Customers,-0.7570268068148794,-0.873979510821995,0,0.0002
14952,1713.78,9,626,2010-12-10 12:48:00,2011-10-11 10:33:00,United Kingdom,1713.78,190.42,9,59,364,True,False,VIP,2,Potential Loyalists,2.1647987329026543,0.4571909853952648,0,0.007
14953,28.630000000000003,1,10,2011-11-14 14:59:00,2011-11-14 14:59:00,United Kingdom,28.63,28.63,1,24,24,False,False,Normal,0,At-Risk Customers,-0.8472004380115198,-1.5745482174021188,0,0.0019
14954,22.8,1,9,2011-11-27 14:30:00,2011-11-27 14:30:00,United Kingdom,22.8,22.8,1,11,11,False,False,Normal,0,At-Risk Customers,-0.8765069005144849,-1.7425920406109587,0,0.0035
14957,16.9,1,6,2011-03-31 17:59:00,2011-03-31 17:59:00,United Kingdom,16.9,16.9,1,252,252,False,False,Normal,1,Lost/Inactive,-0.7361807911908959,1.4051193236510688,1,0.999
